"race","yt_district","candidate","length","uid","uid_ext"
"gov2014","CA","Kashkari",30.093056,"pEZFdmwqG3Q","CA_Kashkari/pEZFdmwqG3Q"
"gov2014","CA","Kashkari",15.069744,"qDlgYscRDfI","CA_Kashkari/qDlgYscRDfI"
"gov2014","CA","Kashkari",62.275,"rrV_Hi3uWnY","CA_Kashkari/rrV_Hi3uWnY"
"gov2014","CA","Kashkari",59.025122,"u-wqXpnKCGg","CA_Kashkari/u-wqXpnKCGg"
"gov2014","CA","Kashkari",30.069833,"wJOMQHVj3S8","CA_Kashkari/wJOMQHVj3S8"
"gov2014","CA","Kashkari",30.000178,"ZZl8HgZkdmI","CA_Kashkari/ZZl8HgZkdmI"
"gov2014","CO","Beauprez",17.205,"4vRMvdp6qdQ","CO_Beauprez/4vRMvdp6qdQ"
"gov2014","CO","Beauprez",30,"BuzCoRpcfb8","CO_Beauprez/BuzCoRpcfb8"
"gov2014","CO","Beauprez",30.000178,"E9hoeLW8lbA","CO_Beauprez/E9hoeLW8lbA"
"gov2014","CO","Beauprez",30.045,"jBlkc0Gf_fA","CO_Beauprez/jBlkc0Gf_fA"
"gov2014","CO","Beauprez",30,"KzA2jAYNwHY","CO_Beauprez/KzA2jAYNwHY"
"gov2014","CO","Beauprez",30.093056,"p1ZbZ0mtMEY","CO_Beauprez/p1ZbZ0mtMEY"
"gov2014","CO","Beauprez",30.045,"pO8n630x0GA","CO_Beauprez/pO8n630x0GA"
"gov2014","CO","Beauprez",61.88,"shJ35RD6bDg","CO_Beauprez/shJ35RD6bDg"
"gov2014","CO","Beauprez",30,"U_1_mQ9z1J4","CO_Beauprez/U_1_mQ9z1J4"
"gov2014","CO","Beauprez",16.856667,"VhemtR4Qpdc","CO_Beauprez/VhemtR4Qpdc"
"gov2014","CO","Beauprez",30.068333,"xBFNVUvGzAA","CO_Beauprez/xBFNVUvGzAA"
"gov2014","CO","Beauprez",57.7248,"xO3q00NDMog","CO_Beauprez/xO3q00NDMog"
"gov2014","CO","Beauprez",56.238333,"xRLI5X5igs0","CO_Beauprez/xRLI5X5igs0"
"gov2014","CT","Foley",31.113333,"1Aat-6aDMog","CT_Foley/1Aat-6aDMog"
"gov2014","CT","Foley",61.113333,"46OM9f2Imqo","CT_Foley/46OM9f2Imqo"
"gov2014","CT","Foley",30.72,"47Wj2ZThqjM","CT_Foley/47Wj2ZThqjM"
"gov2014","CT","Foley",30.371667,"6bKVq7BNhTU","CT_Foley/6bKVq7BNhTU"
"gov2014","CT","Foley",30.045,"9FzpVK0GxKs","CT_Foley/9FzpVK0GxKs"
"gov2014","CT","Foley",30.115,"b1l0PowUqFg","CT_Foley/b1l0PowUqFg"
"gov2014","CT","Foley",30.371667,"c7cUwGf10T0","CT_Foley/c7cUwGf10T0"
"gov2014","CT","Foley",30.882533,"g-8VGGs7610","CT_Foley/g-8VGGs7610"
"gov2014","CT","Foley",30.788333,"GtmNQJG7s4s","CT_Foley/GtmNQJG7s4s"
"gov2014","CT","Foley",30.116278,"hwoGbOdwDEU","CT_Foley/hwoGbOdwDEU"
"gov2014","CT","Foley",32.855,"mTVmxjpOVZ8","CT_Foley/mTVmxjpOVZ8"
"gov2014","CT","Foley",32.948333,"N2Odah7T8K4","CT_Foley/N2Odah7T8K4"
"gov2014","CT","Foley",30.115,"Nz099Ga9HMM","CT_Foley/Nz099Ga9HMM"
"gov2014","CT","Foley",30.045,"ROW2288T2cI","CT_Foley/ROW2288T2cI"
"gov2014","CT","Foley",60.070022,"S_p7YhlObdo","CT_Foley/S_p7YhlObdo"
"gov2014","CT","Foley",30.951667,"sGGb657ERPM","CT_Foley/sGGb657ERPM"
"gov2014","CT","Foley",30.091667,"sn89t5tFoMo","CT_Foley/sn89t5tFoMo"
"gov2014","CT","Foley",30.905,"TUu-yHMp608","CT_Foley/TUu-yHMp608"
"gov2014","CT","Foley",30.091667,"xRdAqQWBdew","CT_Foley/xRdAqQWBdew"
"gov2014","CT","Foley",30.325,"yohYluHEbAg","CT_Foley/yohYluHEbAg"
"gov2014","CT","Foley",30.115,"ZQvXUwKMtQ0","CT_Foley/ZQvXUwKMtQ0"
"gov2014","FL","Crist",30.045,"-p2mcTZgsxg","FL_Crist/-p2mcTZgsxg"
"gov2014","FL","Crist",15.068333,"_CPSpK7URgo","FL_Crist/_CPSpK7URgo"
"gov2014","FL","Crist",30.1395,"7caVj2gOtd4","FL_Crist/7caVj2gOtd4"
"gov2014","FL","Crist",30.743211,"7tbK2RlW3sA","FL_Crist/7tbK2RlW3sA"
"gov2014","FL","Crist",31.834556,"7VokFm1dFs4","FL_Crist/7VokFm1dFs4"
"gov2014","FL","Crist",14.883333,"9dSZiK9zZoM","FL_Crist/9dSZiK9zZoM"
"gov2014","FL","Crist",29.976956,"a8rLScdk66M","FL_Crist/a8rLScdk66M"
"gov2014","FL","Crist",29.976956,"AFNrJCJ9pHw","FL_Crist/AFNrJCJ9pHw"
"gov2014","FL","Crist",29.256667,"cDm_exdoPvY","FL_Crist/cDm_exdoPvY"
"gov2014","FL","Crist",30.046611,"DZZz1kXfDg8","FL_Crist/DZZz1kXfDg8"
"gov2014","FL","Crist",30.000178,"EUK-6XL4Bac","FL_Crist/EUK-6XL4Bac"
"gov2014","FL","Crist",28.861667,"F1yySsNIyEI","FL_Crist/F1yySsNIyEI"
"gov2014","FL","Crist",31.532689,"hUZ0XVmgxMg","FL_Crist/hUZ0XVmgxMg"
"gov2014","FL","Crist",15.65,"jqONgYAqZ38","FL_Crist/jqONgYAqZ38"
"gov2014","FL","Crist",30.000178,"jvn9D5jbFcw","FL_Crist/jvn9D5jbFcw"
"gov2014","FL","Crist",30.116278,"kiLxUAd0Y_g","FL_Crist/kiLxUAd0Y_g"
"gov2014","FL","Crist",30.000178,"kT1UpxlqQ34","FL_Crist/kT1UpxlqQ34"
"gov2014","FL","Crist",29.976956,"lVaztUmDxsI","FL_Crist/lVaztUmDxsI"
"gov2014","FL","Crist",30.069833,"M-1saGudoRE","FL_Crist/M-1saGudoRE"
"gov2014","FL","Crist",30.068333,"M1lbcQg231U","FL_Crist/M1lbcQg231U"
"gov2014","FL","Crist",30.068333,"orcfYLmfnNo","FL_Crist/orcfYLmfnNo"
"gov2014","FL","Crist",30.1395,"qKzeh5ZVPdI","FL_Crist/qKzeh5ZVPdI"
"gov2014","FL","Crist",30.046611,"rStdQZH6C6o","FL_Crist/rStdQZH6C6o"
"gov2014","FL","Crist",30.000178,"RzU04Z9WcTI","FL_Crist/RzU04Z9WcTI"
"gov2014","FL","Crist",30.046611,"S06HGWsJ8Ok","FL_Crist/S06HGWsJ8Ok"
"gov2014","FL","Crist",31.973867,"vQqQFVRte2s","FL_Crist/vQqQFVRte2s"
"gov2014","FL","Crist",30.046611,"W0fQRBNz3O0","FL_Crist/W0fQRBNz3O0"
"gov2014","FL","Crist",13.931667,"w8LCQc4tI0k","FL_Crist/w8LCQc4tI0k"
"gov2014","FL","Crist",12.7,"WesamsUqbNg","FL_Crist/WesamsUqbNg"
"gov2014","FL","Crist",30.000178,"wOGnGM30O_o","FL_Crist/wOGnGM30O_o"
"gov2014","FL","Crist",25.796667,"WprI92IBltc","FL_Crist/WprI92IBltc"
"gov2014","FL","Crist",59.976667,"XH7tIwuMmfQ","FL_Crist/XH7tIwuMmfQ"
"gov2014","FL","Crist",31.045078,"xOCW2LO7qwg","FL_Crist/xOCW2LO7qwg"
"gov2014","FL","Crist",30.000178,"XzZf47YsJMQ","FL_Crist/XzZf47YsJMQ"
"gov2014","FL","Crist",30,"Y3A76D1vVD8","FL_Crist/Y3A76D1vVD8"
"gov2014","FL","Crist",30.046611,"Y53celo5WCY","FL_Crist/Y53celo5WCY"
"gov2014","FL","Crist",55.703333,"zKIFl8bVOLo","FL_Crist/zKIFl8bVOLo"
"gov2014","FL","Crist",30.069833,"zu8iF62rCzc","FL_Crist/zu8iF62rCzc"
"gov2014","FL","Scott",32.298333,"_S6erF2dBuc","FL_Scott/_S6erF2dBuc"
"gov2014","FL","Scott",63.9,"3meVvgjeUIs","FL_Scott/3meVvgjeUIs"
"gov2014","FL","Scott",33.041667,"4f0qwSngCcU","FL_Scott/4f0qwSngCcU"
"gov2014","FL","Scott",62.228333,"5ow6AUINy3o","FL_Scott/5ow6AUINy3o"
"gov2014","FL","Scott",31.370156,"9OoTum6Bj_8","FL_Scott/9OoTum6Bj_8"
"gov2014","FL","Scott",57.003333,"a4yVm8OxoqA","FL_Scott/a4yVm8OxoqA"
"gov2014","FL","Scott",63.343333,"b8SEHXP1bKs","FL_Scott/b8SEHXP1bKs"
"gov2014","FL","Scott",31.579133,"CN4bWd347JI","FL_Scott/CN4bWd347JI"
"gov2014","FL","Scott",62.833189,"f-SBuczvsO4","FL_Scott/f-SBuczvsO4"
"gov2014","FL","Scott",60.371667,"fhR8ZYzfqyg","FL_Scott/fhR8ZYzfqyg"
"gov2014","FL","Scott",14.953333,"gEbuBTepYoY","FL_Scott/gEbuBTepYoY"
"gov2014","FL","Scott",15.0233,"hyjOdCwPewU","FL_Scott/hyjOdCwPewU"
"gov2014","FL","Scott",17.135,"IJq8LZMC6NI","FL_Scott/IJq8LZMC6NI"
"gov2014","FL","Scott",28.978333,"Jjcz3QNoTIM","FL_Scott/Jjcz3QNoTIM"
"gov2014","FL","Scott",32.415,"Kc0FLhgEVBc","FL_Scott/Kc0FLhgEVBc"
"gov2014","FL","Scott",15.718333,"kPKO8al7p7A","FL_Scott/kPKO8al7p7A"
"gov2014","FL","Scott",58.165,"l0h6rgcndsM","FL_Scott/l0h6rgcndsM"
"gov2014","FL","Scott",30.068333,"m12r0tTpZgM","FL_Scott/m12r0tTpZgM"
"gov2014","FL","Scott",29.441667,"Mgt8KB-2Vts","FL_Scott/Mgt8KB-2Vts"
"gov2014","FL","Scott",16.183333,"mpnKm6PEA9I","FL_Scott/mpnKm6PEA9I"
"gov2014","FL","Scott",14.79,"Npptgh9lR58","FL_Scott/Npptgh9lR58"
"gov2014","FL","Scott",13.095,"oA2CDO6hvbs","FL_Scott/oA2CDO6hvbs"
"gov2014","FL","Scott",14.256667,"OYiN3hfgVxs","FL_Scott/OYiN3hfgVxs"
"gov2014","FL","Scott",60.046667,"PqPzG_AcIA4","FL_Scott/PqPzG_AcIA4"
"gov2014","FL","Scott",60.765,"psHErLY78Dg","FL_Scott/psHErLY78Dg"
"gov2014","FL","Scott",31.206667,"q5HTciH-FFU","FL_Scott/q5HTciH-FFU"
"gov2014","FL","Scott",14.79,"QGz2vvJpInk","FL_Scott/QGz2vvJpInk"
"gov2014","FL","Scott",60.603333,"qU1kl4zz_FU","FL_Scott/qU1kl4zz_FU"
"gov2014","FL","Scott",16.973778,"r3DOXXmCdkk","FL_Scott/r3DOXXmCdkk"
"gov2014","FL","Scott",30.046611,"r81Y7BXkvWE","FL_Scott/r81Y7BXkvWE"
"gov2014","FL","Scott",31.95,"sItkXJr0q74","FL_Scott/sItkXJr0q74"
"gov2014","FL","Scott",29.581667,"TgJdkg-6WxU","FL_Scott/TgJdkg-6WxU"
"gov2014","FL","Scott",15.046522,"tt-7nJK_zIE","FL_Scott/tt-7nJK_zIE"
"gov2014","FL","Scott",59.303756,"V67gUsYLX2Q","FL_Scott/V67gUsYLX2Q"
"gov2014","FL","Scott",32.298333,"w8x3GXKVfq0","FL_Scott/w8x3GXKVfq0"
"gov2014","FL","Scott",62.181667,"wEwjYWqwpjc","FL_Scott/wEwjYWqwpjc"
"gov2014","FL","Scott",32.553333,"yImHRlvRFGk","FL_Scott/yImHRlvRFGk"
"gov2014","FL","Scott",30.115,"YU8akf6RQCU","FL_Scott/YU8akf6RQCU"
"gov2014","FL","Scott",15.718333,"zdibl3wvc9E","FL_Scott/zdibl3wvc9E"
"gov2014","GA","Carter",62.066667,"1EirY2GhVAw","GA_Carter/1EirY2GhVAw"
"gov2014","GA","Carter",32.136411,"2t3aql-wPC8","GA_Carter/2t3aql-wPC8"
"gov2014","GA","Carter",27.097678,"5zJzR0jSr78","GA_Carter/5zJzR0jSr78"
"gov2014","GA","Carter",30.418133,"6QzB1Kwrzjo","GA_Carter/6QzB1Kwrzjo"
"gov2014","GA","Carter",30.3717,"8gAn5GZSqXg","GA_Carter/8gAn5GZSqXg"
"gov2014","GA","Carter",31.997089,"8VjivaNnYvA","GA_Carter/8VjivaNnYvA"
"gov2014","GA","Carter",33.018333,"AQYaWEMD7F8","GA_Carter/AQYaWEMD7F8"
"gov2014","GA","Carter",61.23,"GhNUpiqLfk0","GA_Carter/GhNUpiqLfk0"
"gov2014","GA","Carter",32.043533,"kB5iGvYoJ9w","GA_Carter/kB5iGvYoJ9w"
"gov2014","GA","Carter",30.116278,"kpZef5J-7gs","GA_Carter/kpZef5J-7gs"
"gov2014","GA","Carter",30.162711,"MI-mMUa01-g","GA_Carter/MI-mMUa01-g"
"gov2014","GA","Carter",30.161667,"PoVoKGz92gs","GA_Carter/PoVoKGz92gs"
"gov2014","GA","Carter",63.367256,"QTIjRNtJ6hY","GA_Carter/QTIjRNtJ6hY"
"gov2014","GA","Carter",30.511011,"r9kjVsBOtDk","GA_Carter/r9kjVsBOtDk"
"gov2014","GA","Carter",28.141667,"rDirTIg_2Vc","GA_Carter/rDirTIg_2Vc"
"gov2014","GA","Carter",60.811667,"Tb7Vo3-2m_c","GA_Carter/Tb7Vo3-2m_c"
"gov2014","GA","Carter",30.1395,"TqXPRX0EzCw","GA_Carter/TqXPRX0EzCw"
"gov2014","GA","Carter",30.998633,"ufOCku0DvI4","GA_Carter/ufOCku0DvI4"
"gov2014","GA","Carter",32.136411,"X5ukgiCrxZI","GA_Carter/X5ukgiCrxZI"
"gov2014","GA","Deal",14.9072,"3BRdaLn4-AM","GA_Deal/3BRdaLn4-AM"
"gov2014","GA","Deal",30.045,"57P8RBvx43c","GA_Deal/57P8RBvx43c"
"gov2014","GA","Deal",15.0233,"8kNNbRLlR8c","GA_Deal/8kNNbRLlR8c"
"gov2014","GA","Deal",30.045,"Bo5dNLOXZ4c","GA_Deal/Bo5dNLOXZ4c"
"gov2014","GA","Deal",15.021667,"DdEbnqkizvc","GA_Deal/DdEbnqkizvc"
"gov2014","GA","Deal",29.976667,"eHpRUiEQWmU","GA_Deal/eHpRUiEQWmU"
"gov2014","GA","Deal",30,"eo5jpm_x-pk","GA_Deal/eo5jpm_x-pk"
"gov2014","GA","Deal",14.976867,"i38NO3qxAAo","GA_Deal/i38NO3qxAAo"
"gov2014","GA","Deal",30,"iw_cQ-yvyfU","GA_Deal/iw_cQ-yvyfU"
"gov2014","GA","Deal",30.046611,"jdpAaBhqILA","GA_Deal/jdpAaBhqILA"
"gov2014","GA","Deal",30.046611,"LEvUuFpqCHU","GA_Deal/LEvUuFpqCHU"
"gov2014","GA","Deal",30.046611,"mafaglOeiIE","GA_Deal/mafaglOeiIE"
"gov2014","GA","Deal",15.021667,"sUOfPhwdDVQ","GA_Deal/sUOfPhwdDVQ"
"gov2014","GA","Deal",15.0233,"suVIk5wyTFE","GA_Deal/suVIk5wyTFE"
"gov2014","GA","Deal",14.976667,"USwyevHXkmQ","GA_Deal/USwyevHXkmQ"
"gov2014","GA","Deal",30.045,"uyIvGoPPZXo","GA_Deal/uyIvGoPPZXo"
"gov2014","GA","Deal",30.045,"zXdUYoxFA84","GA_Deal/zXdUYoxFA84"
"gov2014","HI","Aiona",30.000178,"-1NxX8HYP6Q","HI_Aiona/-1NxX8HYP6Q"
"gov2014","HI","Aiona",30.000178,"fGTkaZZ6zWY","HI_Aiona/fGTkaZZ6zWY"
"gov2014","HI","Aiona",30.091667,"hwjCCbaYh00","HI_Aiona/hwjCCbaYh00"
"gov2014","HI","Aiona",30.045,"KW5McP2Mei8","HI_Aiona/KW5McP2Mei8"
"gov2014","HI","Aiona",30.091667,"m25RcEPp8p0","HI_Aiona/m25RcEPp8p0"
"gov2014","HI","Aiona",30.045,"w__Xj25qWbU","HI_Aiona/w__Xj25qWbU"
"gov2014","HI","Aiona",30.045,"ZR5KLSvULCU","HI_Aiona/ZR5KLSvULCU"
"gov2014","HI","Ige",30.046611,"1tkpNg_iqaU","HI_Ige/1tkpNg_iqaU"
"gov2014","HI","Ige",30.046611,"1ueJx5Pwcc4","HI_Ige/1ueJx5Pwcc4"
"gov2014","HI","Ige",30.046611,"4nzTHv2nsAk","HI_Ige/4nzTHv2nsAk"
"gov2014","HI","Ige",32.322167,"8v_PCn_UApg","HI_Ige/8v_PCn_UApg"
"gov2014","HI","Ige",59.001667,"9cztC5z2-PM","HI_Ige/9cztC5z2-PM"
"gov2014","HI","Ige",28.328333,"B5g9mxhYmBM","HI_Ige/B5g9mxhYmBM"
"gov2014","HI","Ige",58.003333,"iy5Lpo1116E","HI_Ige/iy5Lpo1116E"
"gov2014","HI","Ige",31.996667,"JhJn0DmhG_Y","HI_Ige/JhJn0DmhG_Y"
"gov2014","HI","Ige",32.322167,"quJUpU_7g6k","HI_Ige/quJUpU_7g6k"
"gov2014","HI","Ige",30.045,"qwkLOWE3I-A","HI_Ige/qwkLOWE3I-A"
"gov2014","HI","Ige",33.668333,"tKBGzzvHJRM","HI_Ige/tKBGzzvHJRM"
"gov2014","HI","Ige",62.438333,"WjQWyr74cL0","HI_Ige/WjQWyr74cL0"
"gov2014","HI","Ige",63.343333,"WlA7i7r9R-I","HI_Ige/WlA7i7r9R-I"
"gov2014","HI","Ige",56.47,"YA8zIc2G_nQ","HI_Ige/YA8zIc2G_nQ"
"gov2014","IA","Branstad",29.837633,"1XszExtMeOU","IA_Branstad/1XszExtMeOU"
"gov2014","IA","Branstad",30.091667,"AE43YL6DdLg","IA_Branstad/AE43YL6DdLg"
"gov2014","IA","Branstad",30.046611,"hfKz7qx9TN8","IA_Branstad/hfKz7qx9TN8"
"gov2014","IA","Branstad",29.976956,"iRtl3ziO8BU","IA_Branstad/iRtl3ziO8BU"
"gov2014","IA","Branstad",30.046611,"jYmW_TUsKc8","IA_Branstad/jYmW_TUsKc8"
"gov2014","IA","Branstad",30.046611,"LHHoMANdRHc","IA_Branstad/LHHoMANdRHc"
"gov2014","IA","Branstad",30.046611,"PMSiW2oJojs","IA_Branstad/PMSiW2oJojs"
"gov2014","IA","Branstad",61.253333,"sDuA2QHgBVI","IA_Branstad/sDuA2QHgBVI"
"gov2014","IA","Branstad",30.091667,"vlYza3UiCh4","IA_Branstad/vlYza3UiCh4"
"gov2014","IA","Branstad",30.000178,"vZ1WdEToJEU","IA_Branstad/vZ1WdEToJEU"
"gov2014","IA","Branstad",30.046611,"wTeRReEqfWk","IA_Branstad/wTeRReEqfWk"
"gov2014","IA","Branstad",30.069833,"WzpDpISAnZA","IA_Branstad/WzpDpISAnZA"
"gov2014","IA","Branstad",30.069833,"xfZbG0VXVMg","IA_Branstad/xfZbG0VXVMg"
"gov2014","IA","Hatch",33.806667,"jhtigA-ABeg","IA_Hatch/jhtigA-ABeg"
"gov2014","IA","Hatch",30.000178,"M4sATI4ZUGU","IA_Hatch/M4sATI4ZUGU"
"gov2014","IA","Hatch",30.045,"o5tKdoc06OU","IA_Hatch/o5tKdoc06OU"
"gov2014","IA","Hatch",30.045,"PzjyMJux8ac","IA_Hatch/PzjyMJux8ac"
"gov2014","IA","Hatch",30.138333,"ssFYV7z3F9Y","IA_Hatch/ssFYV7z3F9Y"
"gov2014","ID","Balukoff",31.045,"HElqk-HGepM","ID_Balukoff/HElqk-HGepM"
"gov2014","ID","Balukoff",30.000178,"IwvyDEw8x2w","ID_Balukoff/IwvyDEw8x2w"
"gov2014","ID","Balukoff",30.998333,"P3C9CAeRiGc","ID_Balukoff/P3C9CAeRiGc"
"gov2014","ID","Balukoff",30,"Qzrqc_Piyfk","ID_Balukoff/Qzrqc_Piyfk"
"gov2014","ID","Balukoff",30.000178,"VdewR_ys6J0","ID_Balukoff/VdewR_ys6J0"
"gov2014","ID","Balukoff",30.045,"WmE1BduALJU","ID_Balukoff/WmE1BduALJU"
"gov2014","ID","Balukoff",27.166667,"YpcDI_RCzFk","ID_Balukoff/YpcDI_RCzFk"
"gov2014","ID","Otter",30.045,"-Z-5Ulb01Ek","ID_Otter/-Z-5Ulb01Ek"
"gov2014","ID","Otter",30.185,"5hhcwHSOhbk","ID_Otter/5hhcwHSOhbk"
"gov2014","ID","Otter",30.091667,"h_D1ZQbt820","ID_Otter/h_D1ZQbt820"
"gov2014","ID","Otter",61.95,"NjxB8yJY4Qg","ID_Otter/NjxB8yJY4Qg"
"gov2014","ID","Otter",30.091667,"oO2CaDVzmgQ","ID_Otter/oO2CaDVzmgQ"
"gov2014","ID","Otter",30.091667,"qcr8Vfn0vMc","ID_Otter/qcr8Vfn0vMc"
"gov2014","ID","Otter",30.045,"VtlFrYjT1r8","ID_Otter/VtlFrYjT1r8"
"gov2014","ID","Otter",29.953333,"YlUl8GYevN0","ID_Otter/YlUl8GYevN0"
"gov2014","ID","Otter",30.091667,"ypkT5fqYASg","ID_Otter/ypkT5fqYASg"
"gov2014","IL","Quinn",31.045078,"-ulL1-81fZ4","IL_Quinn/-ulL1-81fZ4"
"gov2014","IL","Quinn",30.093056,"-uuvWTVqf7U","IL_Quinn/-uuvWTVqf7U"
"gov2014","IL","Quinn",30.556667,"0VzE3FFqJTg","IL_Quinn/0VzE3FFqJTg"
"gov2014","IL","Quinn",61.277456,"1TfnOfUcA9U","IL_Quinn/1TfnOfUcA9U"
"gov2014","IL","Quinn",30.000178,"2juosoBOLT8","IL_Quinn/2juosoBOLT8"
"gov2014","IL","Quinn",29.953333,"489uGNS08_k","IL_Quinn/489uGNS08_k"
"gov2014","IL","Quinn",59.025,"52F1Mv77e_U","IL_Quinn/52F1Mv77e_U"
"gov2014","IL","Quinn",31.068289,"7inrvNCH5u0","IL_Quinn/7inrvNCH5u0"
"gov2014","IL","Quinn",30.069833,"7KVWr5y5rD8","IL_Quinn/7KVWr5y5rD8"
"gov2014","IL","Quinn",60.07,"7PBndU3LwjA","IL_Quinn/7PBndU3LwjA"
"gov2014","IL","Quinn",30.091667,"9371HRCSBaA","IL_Quinn/9371HRCSBaA"
"gov2014","IL","Quinn",14.976667,"Afu1Ow8CiMM","IL_Quinn/Afu1Ow8CiMM"
"gov2014","IL","Quinn",30.000178,"atPXP862L6A","IL_Quinn/atPXP862L6A"
"gov2014","IL","Quinn",31.045078,"aywVx4UPIv8","IL_Quinn/aywVx4UPIv8"
"gov2014","IL","Quinn",59.977133,"CexSmTmEW8I","IL_Quinn/CexSmTmEW8I"
"gov2014","IL","Quinn",59.025122,"CyHI_PbDxeE","IL_Quinn/CyHI_PbDxeE"
"gov2014","IL","Quinn",31.045078,"dqx_L-umJZg","IL_Quinn/dqx_L-umJZg"
"gov2014","IL","Quinn",30.046611,"EnjpPE7H-Y8","IL_Quinn/EnjpPE7H-Y8"
"gov2014","IL","Quinn",30.000178,"fgsZQOpFeew","IL_Quinn/fgsZQOpFeew"
"gov2014","IL","Quinn",30.046611,"GcL1dZE_Eno","IL_Quinn/GcL1dZE_Eno"
"gov2014","IL","Quinn",30.046611,"hGDNptr1kbU","IL_Quinn/hGDNptr1kbU"
"gov2014","IL","Quinn",30.116278,"HGHK81A9I64","IL_Quinn/HGHK81A9I64"
"gov2014","IL","Quinn",30.000178,"I8PrSOKUsU8","IL_Quinn/I8PrSOKUsU8"
"gov2014","IL","Quinn",29.930511,"j_--xUwn9ww","IL_Quinn/j_--xUwn9ww"
"gov2014","IL","Quinn",60.07,"JZXhouCE4r4","IL_Quinn/JZXhouCE4r4"
"gov2014","IL","Quinn",31.741678,"kG35biBR1sQ","IL_Quinn/kG35biBR1sQ"
"gov2014","IL","Quinn",62.53,"lDTZWlU83CE","IL_Quinn/lDTZWlU83CE"
"gov2014","IL","Quinn",30.998633,"LxPIu78YkwU","IL_Quinn/LxPIu78YkwU"
"gov2014","IL","Quinn",29.9073,"mIcT6nHBPTA","IL_Quinn/mIcT6nHBPTA"
"gov2014","IL","Quinn",30.046611,"oxZ0ISbIyXU","IL_Quinn/oxZ0ISbIyXU"
"gov2014","IL","Quinn",30.045,"P3hOQtm3SlU","IL_Quinn/P3hOQtm3SlU"
"gov2014","IL","Quinn",30.091667,"PEjPuFrJ4MY","IL_Quinn/PEjPuFrJ4MY"
"gov2014","IL","Quinn",60.928333,"Pew8pc0Ti78","IL_Quinn/Pew8pc0Ti78"
"gov2014","IL","Quinn",15.161667,"pgbup6AXBsg","IL_Quinn/pgbup6AXBsg"
"gov2014","IL","Quinn",60.9756,"qACvykWJCaU","IL_Quinn/qACvykWJCaU"
"gov2014","IL","Quinn",30.348478,"qT4lbu2VMaY","IL_Quinn/qT4lbu2VMaY"
"gov2014","IL","Quinn",31.045,"qtu4tBoNRBM","IL_Quinn/qtu4tBoNRBM"
"gov2014","IL","Quinn",30.533333,"RodqOp6ynP8","IL_Quinn/RodqOp6ynP8"
"gov2014","IL","Quinn",61.854,"RX2DRoj0bd4","IL_Quinn/RX2DRoj0bd4"
"gov2014","IL","Quinn",30.116278,"s7_LmnsC4_I","IL_Quinn/s7_LmnsC4_I"
"gov2014","IL","Quinn",30.000178,"VO-qHRuHSQY","IL_Quinn/VO-qHRuHSQY"
"gov2014","IL","Quinn",30.068333,"vr7ry-8QZ30","IL_Quinn/vr7ry-8QZ30"
"gov2014","IL","Quinn",15.161667,"VYE4XyRp0zg","IL_Quinn/VYE4XyRp0zg"
"gov2014","IL","Quinn",30.000178,"w-3RHa5HVj4","IL_Quinn/w-3RHa5HVj4"
"gov2014","IL","Quinn",30.975,"w6ywchTJ-F0","IL_Quinn/w6ywchTJ-F0"
"gov2014","IL","Quinn",30.046611,"WPqrdma0bSk","IL_Quinn/WPqrdma0bSk"
"gov2014","IL","Quinn",30.000178,"X9-dWhtCtl0","IL_Quinn/X9-dWhtCtl0"
"gov2014","IL","Quinn",30.928333,"XaO1smHO7MM","IL_Quinn/XaO1smHO7MM"
"gov2014","IL","Quinn",29.930511,"Xbl-Sp2p4Sw","IL_Quinn/Xbl-Sp2p4Sw"
"gov2014","IL","Quinn",30.464578,"xSUKpY4ASC8","IL_Quinn/xSUKpY4ASC8"
"gov2014","IL","Quinn",29.953733,"xTl02xa72Ko","IL_Quinn/xTl02xa72Ko"
"gov2014","IL","Quinn",15.556667,"yhcr18srBrs","IL_Quinn/yhcr18srBrs"
"gov2014","IL","Quinn",60,"yqOtn9GdI_k","IL_Quinn/yqOtn9GdI_k"
"gov2014","IL","Quinn",61.927611,"ZKJTc8QceTg","IL_Quinn/ZKJTc8QceTg"
"gov2014","IL","Quinn",31.045078,"ZtW1S2nEAE4","IL_Quinn/ZtW1S2nEAE4"
"gov2014","IL","Quinn",29.953733,"ZxYuooVPVZQ","IL_Quinn/ZxYuooVPVZQ"
"gov2014","IL","Quinn",31.045078,"zz0ra6cHf4I","IL_Quinn/zz0ra6cHf4I"
"gov2014","IL","Quinn",30.046611,"Zznmnu6xTo0","IL_Quinn/Zznmnu6xTo0"
"gov2014","IL","Rauner",30.046611,"nq6kpeYpwHI","IL_Rauner/nq6kpeYpwHI"
"gov2014","KS","Brownback",32.020311,"0JpDz1BRaO8","KS_Brownback/0JpDz1BRaO8"
"gov2014","KS","Brownback",32.066667,"2ni3V4uIEEM","KS_Brownback/2ni3V4uIEEM"
"gov2014","KS","Brownback",32.020311,"5jTBwQLGb7Y","KS_Brownback/5jTBwQLGb7Y"
"gov2014","KS","Brownback",30.091667,"m-sRdX3IkEg","KS_Brownback/m-sRdX3IkEg"
"gov2014","KS","Brownback",55.611667,"M0iJUpMK5ug","KS_Brownback/M0iJUpMK5ug"
"gov2014","KS","Brownback",30.673333,"NY9TQeb33b8","KS_Brownback/NY9TQeb33b8"
